,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,9.968822,3.718336582183838,0.25240594148635864,0.4733678698539734,0.6435079574584961,0.7621880173683167,0.8382752537727356,0.8890741467475891,0.9229650497436523,0.9483563899993896,0.9677844643592834,3.976457357406616,0.1537504494190216,-1.6173819303512573,40000,0.01,Taxi,20000,last_layer,diag,1,187.985298596
