,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C10,NLL-C10,ACC-C10,ECE-C10,BRIER-C10,NLL MC-C10,ACC MC-C10,ECE MC-C10,BRIER MC-C10,LOSS-C20,NLL-C20,ACC-C20,ECE-C20,BRIER-C20,NLL MC-C20,ACC MC-C20,ECE MC-C20,BRIER MC-C20,LOSS-C30,NLL-C30,ACC-C30,ECE-C30,BRIER-C30,NLL MC-C30,ACC MC-C30,ECE MC-C30,BRIER MC-C30,LOSS-C40,NLL-C40,ACC-C40,ECE-C40,BRIER-C40,NLL MC-C40,ACC MC-C40,ECE MC-C40,BRIER MC-C40,LOSS-C50,NLL-C50,ACC-C50,ECE-C50,BRIER-C50,NLL MC-C50,ACC MC-C50,ECE MC-C50,BRIER MC-C50,LOSS-C60,NLL-C60,ACC-C60,ECE-C60,BRIER-C60,NLL MC-C60,ACC MC-C60,ECE MC-C60,BRIER MC-C60,LOSS-C70,NLL-C70,ACC-C70,ECE-C70,BRIER-C70,NLL MC-C70,ACC MC-C70,ECE MC-C70,BRIER MC-C70,LOSS-C80,NLL-C80,ACC-C80,ECE-C80,BRIER-C80,NLL MC-C80,ACC MC-C80,ECE MC-C80,BRIER MC-C80,LOSS-C90,NLL-C90,ACC-C90,ECE-C90,BRIER-C90,NLL MC-C90,ACC MC-C90,ECE MC-C90,BRIER MC-C90,LOSS-C100,NLL-C100,ACC-C100,ECE-C100,BRIER-C100,NLL MC-C100,ACC MC-C100,ECE MC-C100,BRIER MC-C100,LOSS-C110,NLL-C110,ACC-C110,ECE-C110,BRIER-C110,NLL MC-C110,ACC MC-C110,ECE MC-C110,BRIER MC-C110,LOSS-C120,NLL-C120,ACC-C120,ECE-C120,BRIER-C120,NLL MC-C120,ACC MC-C120,ECE MC-C120,BRIER MC-C120,LOSS-C130,NLL-C130,ACC-C130,ECE-C130,BRIER-C130,NLL MC-C130,ACC MC-C130,ECE MC-C130,BRIER MC-C130,LOSS-C140,NLL-C140,ACC-C140,ECE-C140,BRIER-C140,NLL MC-C140,ACC MC-C140,ECE MC-C140,BRIER MC-C140,LOSS-C150,NLL-C150,ACC-C150,ECE-C150,BRIER-C150,NLL MC-C150,ACC MC-C150,ECE MC-C150,BRIER MC-C150,LOSS-C160,NLL-C160,ACC-C160,ECE-C160,BRIER-C160,NLL MC-C160,ACC MC-C160,ECE MC-C160,BRIER MC-C160,LOSS-C170,NLL-C170,ACC-C170,ECE-C170,BRIER-C170,NLL MC-C170,ACC MC-C170,ECE MC-C170,BRIER MC-C170,LOSS-C180,NLL-C180,ACC-C180,ECE-C180,BRIER-C180,NLL MC-C180,ACC MC-C180,ECE MC-C180,BRIER MC-C180
0,0.0,0.37289586663246155,0.8658000826835632,0.00849185511469841,0.19287632405757904,0.3746081292629242,0.866599977016449,0.009476996958255768,0.19355013966560364,0.3072974383831024,40000,0.001,FMNIST,20000,last_layer,full,2,34916.684627103,0.8817001499999999,0.8786609000000001,0.0,0.9790970683097839,0.6669998168945312,0.08777529746294022,0.461459755897522,0.9904568195343018,0.6698000431060791,0.08599021285772324,0.45902279019355774,0.0,1.7428187131881714,0.4647000730037689,0.17680710554122925,0.7018987536430359,1.7682839632034302,0.46480000019073486,0.17649829387664795,0.6968203186988831,0.0,2.3657987117767334,0.3320000469684601,0.29451343417167664,0.898267388343811,2.4178545475006104,0.33270004391670227,0.2912370264530182,0.898043692111969,0.0,2.8940796852111816,0.2704000771045685,0.3409324884414673,0.9971902370452881,3.0199239253997803,0.26930007338523865,0.33087965846061707,0.9929094910621643,0.0,3.233937978744507,0.2279999852180481,0.35299110412597656,1.0441418886184692,3.389129638671875,0.2264999896287918,0.34197670221328735,1.0419549942016602,0.0,3.501152753829956,0.16340003907680511,0.44539639353752136,1.1532771587371826,3.6545045375823975,0.15950003266334534,0.44595253467559814,1.1590956449508667,0.0,4.44447660446167,0.08920001983642578,0.6139538884162903,1.4012999534606934,4.662669658660889,0.08880001306533813,0.6116790771484375,1.4054416418075562,0.0,5.700742244720459,0.0380999892950058,0.7349615693092346,1.602466106414795,6.016857147216797,0.03799998760223389,0.733006477355957,1.6039083003997803,0.0,6.586855411529541,0.024199984967708588,0.7820131778717041,1.6756646633148193,6.984774112701416,0.02389998361468315,0.7800198793411255,1.6750328540802002,0.0,6.500709056854248,0.02089998871088028,0.7469558715820312,1.6304601430892944,6.868344783782959,0.02089998871088028,0.7462368607521057,1.6310421228408813,0.0,6.2627034187316895,0.02979998104274273,0.6937472224235535,1.5429712533950806,6.631491661071777,0.029199980199337006,0.693967342376709,1.5440564155578613,0.0,6.10346794128418,0.05900000408291817,0.6289985179901123,1.4641839265823364,6.486021518707275,0.05840000882744789,0.6283679008483887,1.4639970064163208,0.0,5.876107692718506,0.07760000228881836,0.5872655510902405,1.3909989595413208,6.288881778717041,0.07710000872612,0.5846511721611023,1.387735366821289,0.0,5.5828752517700195,0.12529999017715454,0.5050679445266724,1.2924247980117798,6.0332136154174805,0.12539999186992645,0.5027545690536499,1.2928258180618286,0.0,4.879887580871582,0.1753000020980835,0.3968906104564667,1.1830692291259766,5.250784397125244,0.17980001866817474,0.3904743194580078,1.1824333667755127,0.0,4.482508182525635,0.17499998211860657,0.3643815219402313,1.1058616638183594,4.811440944671631,0.1736999750137329,0.35985562205314636,1.105519413948059,0.0,4.496547698974609,0.203699991106987,0.40690672397613525,1.1349430084228516,4.816605091094971,0.20210000872612,0.39460277557373047,1.1301777362823486,0.0,4.3366007804870605,0.2031000703573227,0.4537491798400879,1.1701836585998535,4.622589588165283,0.19940003752708435,0.4443811774253845,1.1676255464553833
