,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,3.793452024459839,0.33632194995880127,0.5983763337135315,0.7624022364616394,0.8527106046676636,0.9046812653541565,0.9364901185035706,0.9569255113601685,0.9711480736732483,0.981800377368927,4.546268939971924,3.731588125228882,0.01,-1.0,40000,0.01,Taxi,20000,2000,0,3193.117436987
