,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,1.1486605405807495,0.6427000761032104,0.1145077496767044,0.5018904805183411,1.1487678289413452,0.6430999636650085,0.1142193153500557,0.5018191933631897,1.082448959350586,0.1,40000,0.001,CIFAR10,50000,2000,2,1258.268017891,0.7881544368469576,0.7881852066687154,0.0,1.146851658821106,0.6415998935699463,0.10115092992782593,0.49970242381095886,1.1469106674194336,0.6412999033927917,0.1015697717666626,0.4996339976787567,0.0,1.361554741859436,0.5593998432159424,0.12171344459056854,0.5904292464256287,1.361521601676941,0.5594998598098755,0.12170767784118652,0.590349018573761,0.0,1.504812240600586,0.5240999460220337,0.13051381707191467,0.6388777494430542,1.5047821998596191,0.5240999460220337,0.13059884309768677,0.6387999653816223,0.0,1.6616458892822266,0.47819986939430237,0.15365231037139893,0.6918374300003052,1.6616086959838867,0.4784999191761017,0.15342749655246735,0.6917585730552673,0.0,1.9668421745300293,0.40180009603500366,0.19483177363872528,0.7818824052810669,1.9668638706207275,0.40170007944107056,0.19500237703323364,0.7818287014961243
