,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,1.1363354921340942,0.6436999440193176,0.1133560985326767,0.494893342256546,1.1364901065826416,0.6436999440193176,0.11355556547641754,0.4947659969329834,1.0864170789718628,0.01,40000,0.001,CIFAR10,50000,2000,0,311.972415648,0.7914332840350339,0.7915032748156116,0.0,1.1479065418243408,0.6388001441955566,0.10232105106115341,0.5021010637283325,1.1479358673095703,0.6391001343727112,0.10221841931343079,0.5019441246986389,0.0,1.3536293506622314,0.5663999319076538,0.1135195717215538,0.5859128832817078,1.3535178899765015,0.5669999122619629,0.11309097707271576,0.5857502818107605,0.0,1.5200055837631226,0.5210999250411987,0.13191214203834534,0.6439653038978577,1.5199166536331177,0.5214999318122864,0.13168618083000183,0.6438146233558655,0.0,1.6648238897323608,0.4858999252319336,0.14784102141857147,0.6893835067749023,1.6647039651870728,0.48639997839927673,0.1473456174135208,0.6892385482788086,0.0,1.9699965715408325,0.4057999551296234,0.1896083503961563,0.7812113165855408,1.9699604511260986,0.405799925327301,0.18973684310913086,0.7810839414596558
