,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,alpha,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,135.47366333007812,0.9422336220741272,0.6790000796318054,0.025892704725265503,0.43608489632606506,0.9491127729415894,0.6777000427246094,0.018146038055419922,0.43524324893951416,0.019223306,40000,0.001,CIFAR10,50000,100,1,1.0,550.579737539,0.7906641940688384,0.7942752669791027,137.87278747558594,0.9662243127822876,0.6684999465942383,0.022562328726053238,0.44752100110054016,0.9697577357292175,0.6701000928878784,0.013284333050251007,0.4458093047142029,159.48471069335938,1.182343602180481,0.5900999903678894,0.04185657948255539,0.5371667742729187,1.1782760620117188,0.5960999727249146,0.028492793440818787,0.5325169563293457,174.21937561035156,1.3296904563903809,0.5468999743461609,0.05756431445479393,0.5934155583381653,1.3233615159988403,0.5528000593185425,0.04432564601302147,0.5874462127685547,188.9376678466797,1.476873755455017,0.5029000043869019,0.07916262745857239,0.6463885307312012,1.4703123569488525,0.5074999928474426,0.06738664954900742,0.6397734880447388,217.05882263183594,1.7580862045288086,0.4223000109195709,0.12824133038520813,0.7368862628936768,1.7561724185943604,0.42590001225471497,0.11794525384902954,0.7306641340255737
