,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,275.9991149902344,9.316824,3.527277708053589,0.11832139641046524,0.23975932598114014,0.3558790981769562,0.46240460872650146,0.557823657989502,0.6426196098327637,0.7204800844192505,0.7937435507774353,0.8631220459938049,5.069955825805664,0.5587498754127207,-3.737811448018653,40000,0.01,Year,20000,100,0,1904.502304419,1.0
