,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,54.39984893798828,0.01162155345082283,0.023961050435900688,0.03640342131257057,0.05019426718354225,0.06541800498962402,0.08138351887464523,0.10025469958782196,0.12536954879760742,0.16007022559642792,6.1444783210754395,52.745880126953125,0.001,-5.0,40000,0.01,Year,20000,2000,3,144.486438026
