,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,9.316824,3.6507568359375,0.12706640362739563,0.2568857967853546,0.39100074768066406,0.5238597393035889,0.6384243965148926,0.7227590084075928,0.7902541756629944,0.8480367660522461,0.9047831892967224,4.95438289642334,0.1257789433002472,-0.3203597664833069,40000,0.01,Year,20000,last_layer,diag,1,72.995926564
