,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,179.9081573486328,38.90298,4.921700954437256,0.12298830598592758,0.2500945031642914,0.37891075015068054,0.5006542801856995,0.6105772852897644,0.7056178450584412,0.784758448600769,0.8484469056129456,0.9006279706954956,18.622859954833984,9.914810360047545,-3.2125759266434435,40000,0.01,Airline,20000,100,3,3178.247954612,1.0
