,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,428.26959228515625,9.316824,3.493276834487915,0.11185187846422195,0.22823554277420044,0.3412347137928009,0.4465666115283966,0.541274905204773,0.626584529876709,0.7065169215202332,0.7830352187156677,0.8562110066413879,5.024509429931641,0.7661865913875264,-5.4255950619138416,40000,0.01,Year,20000,200,0,8519.85455688,1.0
