,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,9.053914070129395,0.0325419083237648,0.06676644831895828,0.10152506828308105,0.13897305727005005,0.17871491611003876,0.2236308753490448,0.27638211846351624,0.3425622284412384,0.4360468089580536,5.550863265991211,8.83011245727539,0.2,-3.0,40000,0.01,Year,20000,2000,1,311.33669137699997
