,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,0.9640651941299438,0.6784999966621399,0.05444081127643585,0.44059738516807556,0.9918420314788818,0.6775998473167419,0.05637359619140625,0.44378238916397095,0.2112613022327423,40000,0.001,CIFAR10,50000,last_layer,kron,4,38.90302406799999,0.8113827135832821,0.8154608635525507,0.0,0.9828822016716003,0.6697001457214355,0.048191171139478683,0.4506591260433197,1.0065484046936035,0.6712000966072083,0.04916200786828995,0.45323866605758667,0.0,1.1950925588607788,0.5935999751091003,0.06190493702888489,0.5382445454597473,1.2177704572677612,0.596500039100647,0.061137307435274124,0.5398635864257812,0.0,1.3451464176177979,0.5500000715255737,0.07658441364765167,0.5947736501693726,1.3711551427841187,0.5516999363899231,0.07705764472484589,0.5961779356002808,0.0,1.496861219406128,0.5060999393463135,0.09620778262615204,0.6486268043518066,1.5266637802124023,0.5085999369621277,0.09578102827072144,0.6499043703079224,0.0,1.7897839546203613,0.4248000383377075,0.14284546673297882,0.7416890263557434,1.8265221118927002,0.42820003628730774,0.14120477437973022,0.742380678653717
