,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,5.594540119171143,0.08179531246423721,0.16531704366207123,0.2528442442417145,0.34836193919181824,0.4482138454914093,0.5494222044944763,0.6525171399116516,0.7532390356063843,0.8513475656509399,18.034706115722656,5.294521331787109,0.01,-1.0,40000,0.01,Airline,20000,2000,0,186.280712717
