,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,179.0238037109375,38.90298,4.924489498138428,0.1224321722984314,0.24887849390506744,0.3771272599697113,0.49847835302352905,0.6083981990814209,0.7036776542663574,0.7833309173583984,0.8477287888526917,0.9004250764846802,18.613126754760742,9.574763054076204,-3.141588236652751,40000,0.01,Airline,20000,100,1,1697.989949824,1.0
