,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,276.29571533203125,9.316824,3.5270638465881348,0.11855077743530273,0.24011647701263428,0.3563280999660492,0.46289122104644775,0.5583580136299133,0.6432743668556213,0.7211475372314453,0.7943770885467529,0.8635565042495728,5.070895671844482,0.560679580497282,-3.765716112253685,40000,0.01,Year,20000,100,1,1837.9286326,1.0
