,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,188.86019897460938,38.90298,4.917334079742432,0.12194114923477173,0.24816419184207916,0.3765017092227936,0.4979172945022583,0.6077481508255005,0.7028266191482544,0.7816842198371887,0.845244288444519,0.8977150917053223,18.606870651245117,15.202954407098057,-2.8085228755425704,40000,0.01,Airline,20000,100,2,2659.107447772,1.0
