,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,83.0005874633789,9.968822,3.28326153755188,0.20373643934726715,0.3732629418373108,0.5099290013313293,0.6208232641220093,0.7099995017051697,0.7813071012496948,0.8379783630371094,0.8839523792266846,0.9237023591995239,3.9617109298706055,2.759310162082476,-5.527291516398056,40000,0.01,Taxi,20000,100,4,2637.366632054,1.0
