,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,alpha,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,161.29612731933594,0.9403684139251709,0.6795001029968262,0.025040118023753166,0.4352739155292511,0.9486446976661682,0.6775001287460327,0.017282001674175262,0.43515750765800476,0.020070279,40000,0.001,CIFAR10,50000,200,0,1.0,563.6370905599999,0.7899020532421634,0.7931599531346035,163.68531799316406,0.9642589688301086,0.6695998311042786,0.021367033943533897,0.4466300308704376,0.9694708585739136,0.6700000166893005,0.0138050252571702,0.44575682282447815,185.2318572998047,1.1797267198562622,0.5908999443054199,0.0413888618350029,0.5360636115074158,1.1782253980636597,0.5960999131202698,0.02771543525159359,0.5325254201889038,199.95953369140625,1.327004313468933,0.5470998287200928,0.05761869624257088,0.5923451781272888,1.3235028982162476,0.5522000789642334,0.04427121579647064,0.5874676704406738,214.6920166015625,1.4743274450302124,0.5036999583244324,0.07869133353233337,0.6454028487205505,1.470699429512024,0.5075000524520874,0.06684277951717377,0.6398153305053711,242.8609619140625,1.7560174465179443,0.4228999614715576,0.128010556101799,0.736172616481781,1.7571367025375366,0.42570000886917114,0.11780888587236404,0.7307640314102173
