,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,alpha,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,162.85958862304688,0.9404149055480957,0.6796000599861145,0.024977240711450577,0.43529829382896423,0.9486631751060486,0.6775001287460327,0.01806713454425335,0.4351499080657959,0.020083625,40000,0.001,CIFAR10,50000,200,3,1.0,562.432997374,0.7899096477412415,0.7932228142286417,165.2397003173828,0.964215099811554,0.6695997714996338,0.02142435312271118,0.44662579894065857,0.9694777727127075,0.6702000498771667,0.013850176706910133,0.44574999809265137,186.77288818359375,1.1795471906661987,0.5914000272750854,0.0409667007625103,0.5359484553337097,1.178267002105713,0.5959999561309814,0.02789846621453762,0.5325341820716858,201.49725341796875,1.3267900943756104,0.5472999215126038,0.057460445910692215,0.5922172665596008,1.3235574960708618,0.5525000691413879,0.04405666142702103,0.5874837636947632,216.22434997558594,1.474060297012329,0.5037999749183655,0.07849820703268051,0.6452575325965881,1.470746636390686,0.5074000358581543,0.06702464818954468,0.63983154296875,244.40255737304688,1.7558436393737793,0.42229998111724854,0.1286139339208603,0.7360478639602661,1.757275104522705,0.4253000020980835,0.11827410757541656,0.7307831048965454
