,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,alpha,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,162.83787536621094,0.9406252503395081,0.6794000864028931,0.025286225602030754,0.4354132115840912,0.9486606121063232,0.6775001287460327,0.01743825152516365,0.4351576864719391,0.020092607,40000,0.001,CIFAR10,50000,200,2,1.0,563.246658241,0.7895905270436386,0.7930902581438231,165.21636962890625,0.9644105434417725,0.6694998145103455,0.02173682488501072,0.4467152953147888,0.9694665670394897,0.6702000498771667,0.014019513502717018,0.44575071334838867,186.74562072753906,1.179703712463379,0.5906999707221985,0.04148620739579201,0.5360504388809204,1.1783479452133179,0.5960999727249146,0.027629747986793518,0.532526969909668,201.46275329589844,1.3268753290176392,0.5472999215126038,0.05745609849691391,0.5922827124595642,1.3236857652664185,0.5525000691413879,0.04386848956346512,0.5874788165092468,216.1879425048828,1.4741253852844238,0.5045998692512512,0.077908456325531,0.6453118920326233,1.470954179763794,0.5074000358581543,0.06682788580656052,0.639836847782135,244.34812927246094,1.7557296752929688,0.4227999448776245,0.12805183231830597,0.7360342144966125,1.7575281858444214,0.4253999590873718,0.11797262728214264,0.7307766079902649
