,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,430.82037353515625,9.316824,3.493405818939209,0.1118181124329567,0.22812315821647644,0.34102603793144226,0.4462064802646637,0.5406458973884583,0.6256746649742126,0.7055221796035767,0.7820773124694824,0.8555099964141846,5.026304244995117,0.7675205967330762,-5.319212883553333,40000,0.01,Year,20000,200,4,3396.014793461,1.0
