,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,7.82744026184082,0.049182821065187454,0.09928207099437714,0.15236079692840576,0.2079845666885376,0.26994821429252625,0.33907270431518555,0.4180954098701477,0.5117705464363098,0.6341592073440552,18.944549560546875,7.013799667358398,0.5,-2.0,40000,0.01,Airline,20000,2000,3,264.439185345
