,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,34.45895767211914,0.01834747940301895,0.03652487322688103,0.05589104816317558,0.07642686367034912,0.09738481789827347,0.12129712849855423,0.15057125687599182,0.1869543492794037,0.24061131477355957,21.42499351501465,28.451732635498047,0.9,-4.0,40000,0.01,Airline,20000,2000,4,184.957980432
