,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,38.90298,5.096887111663818,0.1278194636106491,0.2619779109954834,0.40376052260398865,0.5404127240180969,0.6642049551010132,0.7682679891586304,0.848849892616272,0.903913140296936,0.9331381320953369,18.318920135498047,0.10041283071041107,-0.09085618704557419,40000,0.01,Airline,20000,all,diag,2,554.0829159259999
