,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha,OOD-AUC,OOD-AUC MC,LOSS-C10,NLL-C10,ACC-C10,ECE-C10,BRIER-C10,NLL MC-C10,ACC MC-C10,ECE MC-C10,BRIER MC-C10,LOSS-C20,NLL-C20,ACC-C20,ECE-C20,BRIER-C20,NLL MC-C20,ACC MC-C20,ECE MC-C20,BRIER MC-C20,LOSS-C30,NLL-C30,ACC-C30,ECE-C30,BRIER-C30,NLL MC-C30,ACC MC-C30,ECE MC-C30,BRIER MC-C30,LOSS-C40,NLL-C40,ACC-C40,ECE-C40,BRIER-C40,NLL MC-C40,ACC MC-C40,ECE MC-C40,BRIER MC-C40,LOSS-C50,NLL-C50,ACC-C50,ECE-C50,BRIER-C50,NLL MC-C50,ACC MC-C50,ECE MC-C50,BRIER MC-C50,LOSS-C60,NLL-C60,ACC-C60,ECE-C60,BRIER-C60,NLL MC-C60,ACC MC-C60,ECE MC-C60,BRIER MC-C60,LOSS-C70,NLL-C70,ACC-C70,ECE-C70,BRIER-C70,NLL MC-C70,ACC MC-C70,ECE MC-C70,BRIER MC-C70,LOSS-C80,NLL-C80,ACC-C80,ECE-C80,BRIER-C80,NLL MC-C80,ACC MC-C80,ECE MC-C80,BRIER MC-C80,LOSS-C90,NLL-C90,ACC-C90,ECE-C90,BRIER-C90,NLL MC-C90,ACC MC-C90,ECE MC-C90,BRIER MC-C90,LOSS-C100,NLL-C100,ACC-C100,ECE-C100,BRIER-C100,NLL MC-C100,ACC MC-C100,ECE MC-C100,BRIER MC-C100,LOSS-C110,NLL-C110,ACC-C110,ECE-C110,BRIER-C110,NLL MC-C110,ACC MC-C110,ECE MC-C110,BRIER MC-C110,LOSS-C120,NLL-C120,ACC-C120,ECE-C120,BRIER-C120,NLL MC-C120,ACC MC-C120,ECE MC-C120,BRIER MC-C120,LOSS-C130,NLL-C130,ACC-C130,ECE-C130,BRIER-C130,NLL MC-C130,ACC MC-C130,ECE MC-C130,BRIER MC-C130,LOSS-C140,NLL-C140,ACC-C140,ECE-C140,BRIER-C140,NLL MC-C140,ACC MC-C140,ECE MC-C140,BRIER MC-C140,LOSS-C150,NLL-C150,ACC-C150,ECE-C150,BRIER-C150,NLL MC-C150,ACC MC-C150,ECE MC-C150,BRIER MC-C150,LOSS-C160,NLL-C160,ACC-C160,ECE-C160,BRIER-C160,NLL MC-C160,ACC MC-C160,ECE MC-C160,BRIER MC-C160,LOSS-C170,NLL-C170,ACC-C170,ECE-C170,BRIER-C170,NLL MC-C170,ACC MC-C170,ECE MC-C170,BRIER MC-C170,LOSS-C180,NLL-C180,ACC-C180,ECE-C180,BRIER-C180,NLL MC-C180,ACC MC-C180,ECE MC-C180,BRIER MC-C180
0,42.678924560546875,0.07574867457151413,0.9764996767044067,0.010246621444821358,0.03574360907077789,0.07831116765737534,0.9759995937347412,0.011993259191513062,0.03687664866447449,0.033378987703630965,40000,0.001,MNIST,20000,100,2,2372.469411931,1.0,0.9159249599999999,0.9136346500000001,48.49156188964844,0.13387492299079895,0.9577996134757996,0.013321002945303917,0.06426059454679489,0.1385265737771988,0.9569997191429138,0.015531785786151886,0.06661812961101532,67.82482147216797,0.32720765471458435,0.8890000581741333,0.008179963566362858,0.16084535419940948,0.3379005789756775,0.8855000734329224,0.00892958976328373,0.16698500514030457,116.35130310058594,0.8124725222587585,0.7293999791145325,0.09376472234725952,0.385803759098053,0.8247820734977722,0.7241999506950378,0.09125395119190216,0.3910863995552063,195.8936004638672,1.6078952550888062,0.5311000943183899,0.22583207488059998,0.6759119033813477,1.6213762760162354,0.5280999541282654,0.22034889459609985,0.6765486001968384,294.88543701171875,2.5978145599365234,0.35480010509490967,0.3545193672180176,0.9434754848480225,2.630570888519287,0.35270005464553833,0.34751808643341064,0.9405391216278076,377.21881103515625,3.4211480617523193,0.25700005888938904,0.42913344502449036,1.094407558441162,3.483503580093384,0.2568000257015228,0.41987815499305725,1.0891776084899902,444.7983093261719,4.096943378448486,0.1995999962091446,0.4854866564273834,1.1887785196304321,4.186046123504639,0.19949999451637268,0.4766063094139099,1.1809799671173096,511.56365966796875,4.764596462249756,0.16770003736019135,0.5206286907196045,1.2485517263412476,4.894718647003174,0.16700005531311035,0.5123444199562073,1.2401787042617798,556.6590576171875,5.215550899505615,0.14660000801086426,0.5467845797538757,1.2969529628753662,5.373382568359375,0.1467999666929245,0.5381571054458618,1.289656400680542,574.40966796875,5.3930559158325195,0.125699982047081,0.5547319054603577,1.3172444105148315,5.56662654876709,0.12399999797344208,0.5481719374656677,1.312008261680603,589.2223510742188,5.541182041168213,0.11140002310276031,0.5688387155532837,1.3428057432174683,5.725949287414551,0.10860000550746918,0.564785361289978,1.3396291732788086,574.56884765625,5.394649505615234,0.12530001997947693,0.5553598403930664,1.3161574602127075,5.575096607208252,0.12160001695156097,0.5520796179771423,1.3153449296951294,560.4370727539062,5.253330707550049,0.15290001034736633,0.5416609048843384,1.2928677797317505,5.427251815795898,0.15000000596046448,0.5376545190811157,1.2930573225021362,557.38037109375,5.222762584686279,0.1868000477552414,0.5284383893013,1.2638226747512817,5.400755405426025,0.18410004675388336,0.5236180424690247,1.2630314826965332,560.1295166015625,5.250256061553955,0.22790001332759857,0.5007439851760864,1.215175747871399,5.439975261688232,0.22529999911785126,0.494010329246521,1.2127580642700195,565.2796630859375,5.301754474639893,0.2574000358581543,0.48255303502082825,1.1797188520431519,5.498639106750488,0.25450003147125244,0.4749264121055603,1.1751576662063599,567.9583740234375,5.328545093536377,0.2808000147342682,0.4731529951095581,1.1599416732788086,5.529277324676514,0.27889999747276306,0.4633752107620239,1.154571771621704,554.2023315429688,5.190983295440674,0.2845999598503113,0.4750795364379883,1.1576124429702759,5.374114513397217,0.28279998898506165,0.4652772545814514,1.151094675064087
