,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,3.7946646213531494,0.08973000943660736,0.18262283504009247,0.2791873812675476,0.379414826631546,0.48143839836120605,0.5860937237739563,0.6744320392608643,0.7511448860168457,0.8243972659111023,4.930590629577637,3.7643628120422363,0.4,-1.0,40000,0.01,Year,20000,2000,3,427.57012561899995
