,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,weight_decay,dataset,MAP_iterations,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C10,NLL-C10,ACC-C10,ECE-C10,BRIER-C10,NLL MC-C10,ACC MC-C10,ECE MC-C10,BRIER MC-C10,LOSS-C20,NLL-C20,ACC-C20,ECE-C20,BRIER-C20,NLL MC-C20,ACC MC-C20,ECE MC-C20,BRIER MC-C20,LOSS-C30,NLL-C30,ACC-C30,ECE-C30,BRIER-C30,NLL MC-C30,ACC MC-C30,ECE MC-C30,BRIER MC-C30,LOSS-C40,NLL-C40,ACC-C40,ECE-C40,BRIER-C40,NLL MC-C40,ACC MC-C40,ECE MC-C40,BRIER MC-C40,LOSS-C50,NLL-C50,ACC-C50,ECE-C50,BRIER-C50,NLL MC-C50,ACC MC-C50,ECE MC-C50,BRIER MC-C50,LOSS-C60,NLL-C60,ACC-C60,ECE-C60,BRIER-C60,NLL MC-C60,ACC MC-C60,ECE MC-C60,BRIER MC-C60,LOSS-C70,NLL-C70,ACC-C70,ECE-C70,BRIER-C70,NLL MC-C70,ACC MC-C70,ECE MC-C70,BRIER MC-C70,LOSS-C80,NLL-C80,ACC-C80,ECE-C80,BRIER-C80,NLL MC-C80,ACC MC-C80,ECE MC-C80,BRIER MC-C80,LOSS-C90,NLL-C90,ACC-C90,ECE-C90,BRIER-C90,NLL MC-C90,ACC MC-C90,ECE MC-C90,BRIER MC-C90,LOSS-C100,NLL-C100,ACC-C100,ECE-C100,BRIER-C100,NLL MC-C100,ACC MC-C100,ECE MC-C100,BRIER MC-C100,LOSS-C110,NLL-C110,ACC-C110,ECE-C110,BRIER-C110,NLL MC-C110,ACC MC-C110,ECE MC-C110,BRIER MC-C110,LOSS-C120,NLL-C120,ACC-C120,ECE-C120,BRIER-C120,NLL MC-C120,ACC MC-C120,ECE MC-C120,BRIER MC-C120,LOSS-C130,NLL-C130,ACC-C130,ECE-C130,BRIER-C130,NLL MC-C130,ACC MC-C130,ECE MC-C130,BRIER MC-C130,LOSS-C140,NLL-C140,ACC-C140,ECE-C140,BRIER-C140,NLL MC-C140,ACC MC-C140,ECE MC-C140,BRIER MC-C140,LOSS-C150,NLL-C150,ACC-C150,ECE-C150,BRIER-C150,NLL MC-C150,ACC MC-C150,ECE MC-C150,BRIER MC-C150,LOSS-C160,NLL-C160,ACC-C160,ECE-C160,BRIER-C160,NLL MC-C160,ACC MC-C160,ECE MC-C160,BRIER MC-C160,LOSS-C170,NLL-C170,ACC-C170,ECE-C170,BRIER-C170,NLL MC-C170,ACC MC-C170,ECE MC-C170,BRIER MC-C170,LOSS-C180,NLL-C180,ACC-C180,ECE-C180,BRIER-C180,NLL MC-C180,ACC MC-C180,ECE MC-C180,BRIER MC-C180
0,0.0,0.07585154473781586,0.9758995771408081,0.007844078354537487,0.0364648774266243,0.07585153728723526,0.9758995771408081,0.007844079285860062,0.036464873701334,0.001,MNIST,20000,0,0,0.90471053,0.9047105400000001,0.0,0.1357632577419281,0.9569997191429138,0.008540906012058258,0.0658731609582901,0.1357632875442505,0.9569997191429138,0.008540907874703407,0.0658731609582901,0.0,0.3415840268135071,0.8858001232147217,0.01866747811436653,0.1678720861673355,0.3415839970111847,0.8858001232147217,0.018667474389076233,0.16787207126617432,0.0,0.8563261032104492,0.7245000004768372,0.1116151511669159,0.39949944615364075,0.8563260436058044,0.7245000004768372,0.11161516606807709,0.3994995057582855,0.0,1.7027121782302856,0.5277999639511108,0.24727043509483337,0.694952666759491,1.7027121782302856,0.5277999639511108,0.24727043509483337,0.6949526071548462,0.0,2.7641239166259766,0.353100061416626,0.37710779905319214,0.9672603607177734,2.7641241550445557,0.353100061416626,0.37710776925086975,0.9672603607177734,0.0,3.6493899822235107,0.25700002908706665,0.45114386081695557,1.119678020477295,3.6493899822235107,0.25700002908706665,0.45114386081695557,1.119678020477295,0.0,4.376496315002441,0.20010000467300415,0.5070058703422546,1.2142843008041382,4.3764967918396,0.20010000467300415,0.5070059299468994,1.2142843008041382,0.0,5.098839282989502,0.16740001738071442,0.5426425933837891,1.2741491794586182,5.09883975982666,0.16740001738071442,0.5426425933837891,1.2741491794586182,0.0,5.592010498046875,0.14709998667240143,0.5676684975624084,1.3235080242156982,5.592010498046875,0.14709998667240143,0.5676684379577637,1.3235079050064087,0.0,5.791530132293701,0.12409999966621399,0.5783566236495972,1.3473091125488281,5.791530609130859,0.12409999966621399,0.5783566236495972,1.3473091125488281,0.0,5.956257343292236,0.1088000237941742,0.5940824747085571,1.375396490097046,5.956257343292236,0.1088000237941742,0.5940824747085571,1.375396490097046,0.0,5.797104358673096,0.12190002202987671,0.5810641050338745,1.3498135805130005,5.797104358673096,0.12190002202987671,0.5810641050338745,1.3498135805130005,0.0,5.64433479309082,0.15000000596046448,0.5665960907936096,1.3256521224975586,5.64433479309082,0.15000000596046448,0.5665961503982544,1.325652003288269,0.0,5.611632823944092,0.18400003015995026,0.5524969100952148,1.294006109237671,5.611632823944092,0.18400003015995026,0.5524969100952148,1.294006109237671,0.0,5.640751838684082,0.22580000758171082,0.5223160982131958,1.2414264678955078,5.640751838684082,0.22580000758171082,0.5223160982131958,1.2414264678955078,0.0,5.692875385284424,0.25470003485679626,0.503257691860199,1.2019542455673218,5.692875385284424,0.25470003485679626,0.5032576322555542,1.2019542455673218,0.0,5.722036838531494,0.2792000472545624,0.49171900749206543,1.1799955368041992,5.722036838531494,0.2792000472545624,0.49171900749206543,1.1799955368041992,0.0,5.570628643035889,0.28209999203681946,0.49434465169906616,1.1771103143692017,5.570628643035889,0.28209999203681946,0.49434465169906616,1.177110195159912
