,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,274.734130859375,9.316824,3.5268571376800537,0.11865824460983276,0.24031512439250946,0.35657376050949097,0.4632129669189453,0.5584266781806946,0.6432543396949768,0.7210468053817749,0.7942441701889038,0.8633943200111389,5.072070598602295,0.5608279575088683,-3.712962547815877,40000,0.01,Year,20000,100,3,1799.512492464,1.0
