,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,201.53578186035156,38.90298,4.916152000427246,0.12200737744569778,0.24798093736171722,0.3757724463939667,0.4964124858379364,0.6055339574813843,0.7000094056129456,0.778474748134613,0.8419740200042725,0.8952512741088867,18.642786026000977,18.092806884693044,-2.2131111541146713,40000,0.01,Airline,20000,200,0,5533.0747961570005,1.0
