,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,38.90298,5.097320556640625,0.12768566608428955,0.2617044746875763,0.40335792303085327,0.5400096774101257,0.6638103127479553,0.7678640484809875,0.8485440611839294,0.9037997126579285,0.9330492615699768,18.316709518432617,0.16218292713165283,-0.0919019877910614,40000,0.01,Airline,20000,last_layer,diag,4,147.091111979
