,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,1.1370174884796143,0.643799901008606,0.11376236379146576,0.49490827322006226,1.1370409727096558,0.6436999440193176,0.1138845682144165,0.4948943853378296,1.0870364904403687,0.001,40000,0.001,CIFAR10,50000,2000,2,313.66994741499997,0.7916091637215734,0.7916190150583897,0.0,1.148411750793457,0.6390001177787781,0.10261055827140808,0.5020697116851807,1.14841890335083,0.6392000913619995,0.10243170708417892,0.502051830291748,0.0,1.353992223739624,0.5667999982833862,0.11356547474861145,0.5858901739120483,1.3539843559265137,0.5667999982833862,0.11358460038900375,0.5858699679374695,0.0,1.5204250812530518,0.5210999250411987,0.13233782351016998,0.6439504623413086,1.5204195976257324,0.5213999152183533,0.1320597529411316,0.6439321637153625,0.0,1.6652672290802002,0.4862000048160553,0.14793987572193146,0.6893863081932068,1.665257453918457,0.4864000380039215,0.14775747060775757,0.6893687844276428,0.0,1.9705818891525269,0.40589994192123413,0.18986013531684875,0.7812373638153076,1.9705884456634521,0.405799925327301,0.1899755299091339,0.7812225818634033
