,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,9.968822,3.71842098236084,0.25239497423171997,0.47334420680999756,0.6434993147850037,0.7621685862541199,0.8382624983787537,0.8890618085861206,0.922962486743927,0.9483494758605957,0.9677828550338745,3.976395845413208,0.643162727355957,-1.6174243688583374,40000,0.01,Taxi,20000,last_layer,kron,4,212.347797135
