,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,14.757926940917969,0.029966561123728752,0.060579217970371246,0.09170379489660263,0.12449727207422256,0.16180391609668732,0.20235586166381836,0.2501746118068695,0.3126358389854431,0.402712881565094,20.257701873779297,12.547825813293457,0.8,-3.0,40000,0.01,Airline,20000,2000,1,185.54437994
