,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,5.086533546447754,0.1342398077249527,0.2756896913051605,0.42219194769859314,0.5626696348190308,0.6866273880004883,0.7878842949867249,0.8628135323524475,0.9114466905593872,0.9363454580307007,18.436931610107422,4.976199626922607,0.3,-0.0,40000,0.01,Airline,20000,2000,4,267.94128437899997
