,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,9.057096481323242,0.03253648430109024,0.06676005572080612,0.10151209682226181,0.13894866406917572,0.17868316173553467,0.22358866035938263,0.2763344347476959,0.34248942136764526,0.435968279838562,5.550998687744141,8.833244323730469,0.01,-3.0,40000,0.01,Year,20000,2000,0,147.68413234
