,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,15.967979431152344,0.04792459309101105,0.0960848480463028,0.14517900347709656,0.1966673880815506,0.2502352297306061,0.308056503534317,0.3721311092376709,0.44689881801605225,0.5454407334327698,3.7573935985565186,12.875007629394531,0.7,-5.0,40000,0.01,Taxi,20000,2000,1,547.730151985
