,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,204.4619140625,38.90298,4.916999816894531,0.12143713235855103,0.2471754401922226,0.375042200088501,0.49584898352622986,0.6052079796791077,0.6999222040176392,0.7787284851074219,0.8426527380943298,0.895854115486145,18.610309600830078,19.03994629677552,-2.301240562633883,40000,0.01,Airline,20000,200,2,5555.325241746999,1.0
