,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,3.7900214195251465,0.3365338444709778,0.5986906290054321,0.7626798748970032,0.8528721332550049,0.9048183560371399,0.9365835785865784,0.9569753408432007,0.9711918234825134,0.9818252325057983,4.5479631423950195,3.730689764022827,0.6,-1.0,40000,0.01,Taxi,20000,2000,3,808.261166023
