,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,430.6179504394531,9.316824,3.4930899143218994,0.11185665428638458,0.22822697460651398,0.3412136137485504,0.44629836082458496,0.5408338904380798,0.625879168510437,0.7056455016136169,0.7821999788284302,0.8555805683135986,5.026327610015869,0.7700343379645098,-5.490374296840844,40000,0.01,Year,20000,200,3,3402.547726519,1.0
