,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,84.50605010986328,9.968822,3.2908148765563965,0.2084466814994812,0.3808901906013489,0.5185293555259705,0.629030168056488,0.7171907424926758,0.7871283888816833,0.8424846529960632,0.8872644305229187,0.9259410500526428,3.981494426727295,2.875816604452624,-5.5582609576018465,40000,0.01,Taxi,20000,100,2,2330.368962515,1.0
