,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,206.85391235351562,38.90298,4.9166436195373535,0.12077848613262177,0.24593552947044373,0.37339112162590027,0.4941895306110382,0.6036344766616821,0.6986076235771179,0.7777596116065979,0.8417984247207642,0.8949699997901917,18.592756271362305,20.25245668382458,-2.3405355719711003,40000,0.01,Airline,20000,200,4,5086.507053627,1.0
