,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,7.3637566566467285,0.07842512428760529,0.15735287964344025,0.23614227771759033,0.3158586919307709,0.39564090967178345,0.47749221324920654,0.5612983107566833,0.6486842036247253,0.7457432150840759,3.567168712615967,6.210771083831787,0.7,-4.0,40000,0.01,Taxi,20000,2000,2,546.910089918
