,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,alpha,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,219.1278839111328,0.9381659626960754,0.6795001029968262,0.024779271334409714,0.4343182146549225,0.9477593302726746,0.6774000525474548,0.016531750559806824,0.43503236770629883,0.021532057,40000,0.001,CIFAR10,50000,500,3,1.0,675.044203176,0.7881872061309158,0.7911510198985864,221.4990997314453,0.9618780016899109,0.6704998016357422,0.020486077293753624,0.44557368755340576,0.9688677787780762,0.6700000166893005,0.012831567786633968,0.44567960500717163,242.98069763183594,1.1766959428787231,0.5916998386383057,0.04072590172290802,0.5347961187362671,1.1781647205352783,0.5958998799324036,0.026600759476423264,0.5325318574905396,257.6819152832031,1.323709487915039,0.5480998158454895,0.056886717677116394,0.5910242199897766,1.323636770248413,0.552000105381012,0.04323209077119827,0.587483823299408,272.40087890625,1.4708964824676514,0.504800021648407,0.07782772928476334,0.6440485119819641,1.4711077213287354,0.5070000290870667,0.06627882272005081,0.6398546099662781,300.6094665527344,1.7529863119125366,0.42319992184638977,0.12806813418865204,0.7349703907966614,1.7583218812942505,0.425400048494339,0.11732754856348038,0.7308182716369629
