,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,1.1362498998641968,0.6435999274253845,0.11339125782251358,0.4948919415473938,1.1364350318908691,0.6436999440193176,0.11351750046014786,0.4947513937950134,1.0863231420516968,0.05,40000,0.001,CIFAR10,50000,2000,2,311.50262645099997,0.7914293734634297,0.7914913875230486,0.0,1.1478229761123657,0.6388001441955566,0.10226484388113022,0.5020956993103027,1.1478865146636963,0.6392000913619995,0.1020827442407608,0.5019316077232361,0.0,1.3535443544387817,0.5663999319076538,0.11346159130334854,0.5858973860740662,1.3534685373306274,0.5669999122619629,0.11305646598339081,0.5857375264167786,0.0,1.519911527633667,0.5209999084472656,0.13195784389972687,0.6439470052719116,1.5198718309402466,0.5214999318122864,0.1316518932580948,0.6438032388687134,0.0,1.664718508720398,0.48570001125335693,0.1479891687631607,0.6893619298934937,1.6646605730056763,0.48639997839927673,0.1473138928413391,0.6892290711402893,0.0,1.9698784351348877,0.4057999551296234,0.189560204744339,0.7811903953552246,1.9699184894561768,0.405799925327301,0.18970726430416107,0.7810730934143066
