,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,90.14274597167969,9.968822,3.2906594276428223,0.20650845766067505,0.3791109621524811,0.5180163383483887,0.6297975182533264,0.7187648415565491,0.7890105247497559,0.844113290309906,0.888460099697113,0.9266318082809448,3.9641687870025635,2.830097703321388,-5.524799237414797,40000,0.01,Taxi,20000,100,0,2331.073553516,1.0
