,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,timer,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,1.1370162963867188,0.6436999440193176,0.11386260390281677,0.49490681290626526,1.1370409727096558,0.6436999440193176,0.11388427019119263,0.4948942959308624,1.0870364904403687,0.001,40000,0.001,CIFAR10,50000,2000,3,311.749075592,0.7916078307467732,0.7916199965427166,0.0,1.1484122276306152,0.6390001177787781,0.10261042416095734,0.5020691752433777,1.1484185457229614,0.6392000913619995,0.1024315133690834,0.5020517110824585,0.0,1.3539949655532837,0.5667999982833862,0.11356568336486816,0.5858916640281677,1.3539824485778809,0.5667999982833862,0.11358419805765152,0.5858690738677979,0.0,1.5204278230667114,0.5210999250411987,0.1323372721672058,0.6439518928527832,1.5204169750213623,0.5212999582290649,0.13215956091880798,0.6439313292503357,0.0,1.665271282196045,0.4862000048160553,0.147939532995224,0.6893880367279053,1.6652555465698242,0.4864000380039215,0.14775711297988892,0.6893681287765503,0.0,1.9705852270126343,0.40589994192123413,0.1898597776889801,0.7812393307685852,1.9705852270126343,0.405799925327301,0.18997494876384735,0.7812222838401794
