,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,83.58958435058594,9.968822,3.289281129837036,0.20601223409175873,0.3775480389595032,0.5150316953659058,0.6257916688919067,0.7144280672073364,0.7848940491676331,0.8407707214355469,0.8860189914703369,0.9251739978790283,3.961550712585449,2.735406631858273,-5.572629567962342,40000,0.01,Taxi,20000,100,1,2322.965448451,1.0
