,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,109.13125610351562,9.968822,3.2797958850860596,0.2069404274225235,0.3778839409351349,0.5137024521827698,0.6233554482460022,0.7116210460662842,0.7822378873825073,0.8384523987770081,0.8841824531555176,0.9236875176429749,3.983771324157715,4.096925094949382,-4.90926934766639,40000,0.01,Taxi,20000,200,1,7850.124830828,1.0
