,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,4.119949817657471,0.515595018863678,0.7889502048492432,0.8945134282112122,0.9397032260894775,0.9624797105789185,0.975214421749115,0.9830074310302734,0.9878264665603638,0.9916834831237793,6.224835395812988,4.0979814529418945,0.5,-0.0,40000,0.01,Taxi,20000,2000,3,807.5645107940001
