,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,38.90298,5.592390537261963,0.08182180672883987,0.1654319167137146,0.25298964977264404,0.348486989736557,0.44844695925712585,0.5496909022331238,0.6527340412139893,0.7535289525985718,0.8515117168426514,18.034263610839844,5.293025016784668,0.8,-1.0,40000,0.01,Airline,20000,2000,3,184.369797344
