,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time
0,0.0,38.90298,5.097304344177246,0.12768825888633728,0.26170676946640015,0.40336862206459045,0.5400141477584839,0.6638110280036926,0.7678683400154114,0.8485488891601562,0.9037997126579285,0.9330496788024902,18.316740036010742,0.34808990359306335,-0.09192845970392227,40000,0.01,Airline,20000,all,kron,3,378.34733563199995
