,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,0.9966667294502258,0.6774998307228088,0.0798526480793953,0.4466734826564789,0.9959423542022705,0.6782999634742737,0.07742723822593689,0.4459754526615143,0.1967214047908783,40000,0.001,CIFAR10,50000,last_layer,diag,2,32.051568035,0.817323651659496,0.8176274297019054,0.0,1.0110297203063965,0.6697000861167908,0.0720476433634758,0.4561672508716583,1.0097681283950806,0.669900119304657,0.07088795304298401,0.45535820722579956,0.0,1.2230044603347778,0.5931999087333679,0.08525241166353226,0.5439903736114502,1.2202380895614624,0.594499945640564,0.08260594308376312,0.5427191257476807,0.0,1.3776462078094482,0.5492000579833984,0.09965825080871582,0.601315438747406,1.3744406700134277,0.5507999658584595,0.09676703065633774,0.5998728275299072,0.0,1.5346465110778809,0.5064998865127563,0.11752068996429443,0.6561346650123596,1.5312302112579346,0.5065999031066895,0.11634799093008041,0.654623806476593,0.0,1.838039755821228,0.4244999885559082,0.1632319986820221,0.7508977651596069,1.834865927696228,0.4250999689102173,0.16140644252300262,0.7494170069694519
