,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.968822,16.033475875854492,0.047951169312000275,0.09610617160797119,0.14519675076007843,0.19667910039424896,0.2502410113811493,0.30805978178977966,0.37212663888931274,0.4468879997730255,0.5454257726669312,3.7583961486816406,12.907122611999512,0.8,-5.0,40000,0.01,Taxi,20000,2000,2,861.037699421
