,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,9.069831848144531,0.03251982480287552,0.06672712415456772,0.10145030915737152,0.13889209926128387,0.17856040596961975,0.2233680635690689,0.27615952491760254,0.3420887589454651,0.43566691875457764,5.551567077636719,8.845893859863281,0.001,-3.0,40000,0.01,Year,20000,2000,1,158.75419881399998
