,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,prior_std,iterations,weight_decay,dataset,MAP_iterations,subset,hessian,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C0,NLL-C0,ACC-C0,ECE-C0,BRIER-C0,NLL MC-C0,ACC MC-C0,ECE MC-C0,BRIER MC-C0,LOSS-C1,NLL-C1,ACC-C1,ECE-C1,BRIER-C1,NLL MC-C1,ACC MC-C1,ECE MC-C1,BRIER MC-C1,LOSS-C2,NLL-C2,ACC-C2,ECE-C2,BRIER-C2,NLL MC-C2,ACC MC-C2,ECE MC-C2,BRIER MC-C2,LOSS-C3,NLL-C3,ACC-C3,ECE-C3,BRIER-C3,NLL MC-C3,ACC MC-C3,ECE MC-C3,BRIER MC-C3,LOSS-C4,NLL-C4,ACC-C4,ECE-C4,BRIER-C4,NLL MC-C4,ACC MC-C4,ECE MC-C4,BRIER MC-C4
0,0.0,0.9627255201339722,0.6782999634742737,0.05383076146245003,0.44032013416290283,0.9897210597991943,0.6774998307228088,0.055272266268730164,0.4435044527053833,0.21450431644916534,40000,0.001,CIFAR10,50000,last_layer,full,0,1196.360588223,0.8109903138444989,0.8149849127996311,0.0,0.981719970703125,0.6698001027107239,0.047299474477767944,0.4504060745239258,1.0047743320465088,0.6712000966072083,0.04810699447989464,0.45301735401153564,0.0,1.1939085721969604,0.5935999751091003,0.06115091219544411,0.5380030274391174,1.2162843942642212,0.596500039100647,0.060080450028181076,0.5396769642829895,0.0,1.3437190055847168,0.550000011920929,0.07596229016780853,0.5945040583610535,1.3694897890090942,0.552099883556366,0.07549075782299042,0.5959489345550537,0.0,1.4951297044754028,0.5060999393463135,0.09563411772251129,0.6483129858970642,1.5247317552566528,0.5083999037742615,0.09495127946138382,0.6496212482452393,0.0,1.787351369857788,0.4246000051498413,0.14239828288555145,0.741291344165802,1.8239779472351074,0.4284999966621399,0.1400761902332306,0.741996705532074
