,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,alpha
0,275.7511291503906,9.316824,3.52835750579834,0.1185186430811882,0.24004696309566498,0.3562650680541992,0.46282365918159485,0.5581120848655701,0.6428689360618591,0.7206534147262573,0.7938446402549744,0.8631055951118469,5.071479797363281,0.5552988722704101,-3.6192268478035845,40000,0.01,Year,20000,100,2,1860.69995762,1.0
