,LOSS,NLL,ACC,ECE,BRIER,NLL MC,ACC MC,ECE MC,BRIER MC,val_NLL,prior_std,iterations,weight_decay,dataset,MAP_iterations,M,seed,time,OOD-AUC,OOD-AUC MC,LOSS-C10,NLL-C10,ACC-C10,ECE-C10,BRIER-C10,NLL MC-C10,ACC MC-C10,ECE MC-C10,BRIER MC-C10,LOSS-C20,NLL-C20,ACC-C20,ECE-C20,BRIER-C20,NLL MC-C20,ACC MC-C20,ECE MC-C20,BRIER MC-C20,LOSS-C30,NLL-C30,ACC-C30,ECE-C30,BRIER-C30,NLL MC-C30,ACC MC-C30,ECE MC-C30,BRIER MC-C30,LOSS-C40,NLL-C40,ACC-C40,ECE-C40,BRIER-C40,NLL MC-C40,ACC MC-C40,ECE MC-C40,BRIER MC-C40,LOSS-C50,NLL-C50,ACC-C50,ECE-C50,BRIER-C50,NLL MC-C50,ACC MC-C50,ECE MC-C50,BRIER MC-C50,LOSS-C60,NLL-C60,ACC-C60,ECE-C60,BRIER-C60,NLL MC-C60,ACC MC-C60,ECE MC-C60,BRIER MC-C60,LOSS-C70,NLL-C70,ACC-C70,ECE-C70,BRIER-C70,NLL MC-C70,ACC MC-C70,ECE MC-C70,BRIER MC-C70,LOSS-C80,NLL-C80,ACC-C80,ECE-C80,BRIER-C80,NLL MC-C80,ACC MC-C80,ECE MC-C80,BRIER MC-C80,LOSS-C90,NLL-C90,ACC-C90,ECE-C90,BRIER-C90,NLL MC-C90,ACC MC-C90,ECE MC-C90,BRIER MC-C90,LOSS-C100,NLL-C100,ACC-C100,ECE-C100,BRIER-C100,NLL MC-C100,ACC MC-C100,ECE MC-C100,BRIER MC-C100,LOSS-C110,NLL-C110,ACC-C110,ECE-C110,BRIER-C110,NLL MC-C110,ACC MC-C110,ECE MC-C110,BRIER MC-C110,LOSS-C120,NLL-C120,ACC-C120,ECE-C120,BRIER-C120,NLL MC-C120,ACC MC-C120,ECE MC-C120,BRIER MC-C120,LOSS-C130,NLL-C130,ACC-C130,ECE-C130,BRIER-C130,NLL MC-C130,ACC MC-C130,ECE MC-C130,BRIER MC-C130,LOSS-C140,NLL-C140,ACC-C140,ECE-C140,BRIER-C140,NLL MC-C140,ACC MC-C140,ECE MC-C140,BRIER MC-C140,LOSS-C150,NLL-C150,ACC-C150,ECE-C150,BRIER-C150,NLL MC-C150,ACC MC-C150,ECE MC-C150,BRIER MC-C150,LOSS-C160,NLL-C160,ACC-C160,ECE-C160,BRIER-C160,NLL MC-C160,ACC MC-C160,ECE MC-C160,BRIER MC-C160,LOSS-C170,NLL-C170,ACC-C170,ECE-C170,BRIER-C170,NLL MC-C170,ACC MC-C170,ECE MC-C170,BRIER MC-C170,LOSS-C180,NLL-C180,ACC-C180,ECE-C180,BRIER-C180,NLL MC-C180,ACC MC-C180,ECE MC-C180,BRIER MC-C180
0,0.0,0.07593860477209091,0.9759995937347412,0.008234524168074131,0.036479659378528595,0.07587490975856781,0.9758995771408081,0.00801872368901968,0.03646523132920265,0.07534368336200714,0.2,40000,0.001,MNIST,20000,2000,4,3214.8594927070003,0.9046428100000001,0.9047317000000001,0.0,0.13590699434280396,0.9569997191429138,0.008889958262443542,0.06592270731925964,0.13578978180885315,0.9569997191429138,0.008844416588544846,0.06587943434715271,0.0,0.34170523285865784,0.8857001066207886,0.01884775608778,0.16797447204589844,0.3415333330631256,0.8857001066207886,0.018412882462143898,0.1678561270236969,0.0,0.8560280799865723,0.7245999574661255,0.11115200817584991,0.3995523750782013,0.8559547066688538,0.7244999408721924,0.11138841509819031,0.39940503239631653,0.0,1.701517105102539,0.5276000499725342,0.24706727266311646,0.6948715448379517,1.7018181085586548,0.5275999903678894,0.24719646573066711,0.6947636604309082,0.0,2.7617897987365723,0.35290008783340454,0.3769019842147827,0.9670478701591492,2.7627391815185547,0.353100061416626,0.3768216371536255,0.9669976830482483,0.0,3.646073341369629,0.25690001249313354,0.45084840059280396,1.1193557977676392,3.6477222442626953,0.25710001587867737,0.4507633447647095,1.1193991899490356,0.0,4.3724541664123535,0.19999998807907104,0.506733238697052,1.2139129638671875,4.374617576599121,0.20020002126693726,0.5066350698471069,1.2139874696731567,0.0,5.094340801239014,0.1673000305891037,0.5423705577850342,1.2737674713134766,5.096897125244141,0.16740001738071442,0.5423876643180847,1.273870587348938,0.0,5.587132930755615,0.14709998667240143,0.5673145651817322,1.3231303691864014,5.590022563934326,0.14699998497962952,0.5675162672996521,1.323225975036621,0.0,5.786533832550049,0.12409999966621399,0.5779895186424255,1.3468866348266602,5.789522647857666,0.12409999966621399,0.5780945420265198,1.347001075744629,0.0,5.950897693634033,0.10860000550746918,0.5938966870307922,1.3749111890792847,5.954177379608154,0.108800008893013,0.5937588810920715,1.3750722408294678,0.0,5.791681289672852,0.12190000712871552,0.580676257610321,1.349303126335144,5.795118808746338,0.12190002202987671,0.580784797668457,1.349490761756897,0.0,5.638814449310303,0.1502000093460083,0.5659995079040527,1.3251608610153198,5.642406940460205,0.15000000596046448,0.5663072466850281,1.3253324031829834,0.0,5.605885028839111,0.18420003354549408,0.5518890619277954,1.293540358543396,5.609745502471924,0.18400004506111145,0.552192747592926,1.2936872243881226,0.0,5.634587287902832,0.2257000058889389,0.5220949649810791,1.2409693002700806,5.638980865478516,0.22580000758171082,0.5219839215278625,1.241114616394043,0.0,5.685997486114502,0.25470003485679626,0.5027994513511658,1.2014905214309692,5.691169738769531,0.25450003147125244,0.5031068921089172,1.201630711555481,0.0,5.714600086212158,0.27900004386901855,0.4914317727088928,1.1795215606689453,5.7203755378723145,0.27910006046295166,0.49145543575286865,1.1796770095825195,0.0,5.563138961791992,0.28220000863075256,0.4937616288661957,1.176648736000061,5.568903923034668,0.2822999954223633,0.4937927722930908,1.1767792701721191
