,LOSS,RMSE,NLL,Q-10,Q-20,Q-30,Q-40,Q-50,Q-60,Q-70,Q-80,Q-90,CRPS,val_NLL,prior_std,log_variance,iterations,weight_decay,dataset,MAP_iterations,M,seed,time
0,0.0,9.316824,3.6744933128356934,0.14882990717887878,0.3030182421207428,0.4552980363368988,0.5981703400611877,0.7005736827850342,0.7761991620063782,0.8347481489181519,0.8859432935714722,0.9347478151321411,5.055952072143555,3.663339376449585,0.01,-0.0,40000,0.01,Year,20000,2000,3,803.466079623
